Agrupamento,Grupo,Tipo,CNPJ,Razão Social,E-Mail,Município,UF,Nível,Tipo de Empresa,Tipos de Atividades,Situação
PR,Empresa,Empresa Especializada,7705117000977,ESQUADRA TRANSPORTE DE VALORES & SEGURANÇA  LTDA,DIOPE.PF@GRUPOESQUADRA.COM.BR,CURITIBA,PR,1a Filial na UF,LTDA,Vigilância Patrimonial/Escolta Armada/Segurança Pessoal,Ativa
PR,Empresa,Empresa Especializada,85355600000630,FT SEGURANÇA E SERVIÇOS LTDA,sanderson@grupoft.com.br,ORTIGUEIRA,PR,Outra Instalação,LTDA,Vigilância Patrimonial,Ativa
PR,Empresa,Empresa Especializada,,FTO SEGURANÇA PATRIMONIAL LTDA-ME,mariap_lima@yahoo.com.br,PARANACITY,PR,Outra Instalação,LTDA,Vigilância Patrimonial/Escolta Armada,Ativa
PR,Empresa,Empresa Especializada,,INTERSEPT VIGILÂNCIA E SEGURANÇA LTDA,INTERSEPT.FOZ@GMAIL.COM,FOZ DO IGUAÇU,PR,Outra Instalação,LTDA,Vigilância Patrimonial/Escolta Armada/Segurança Pessoal,Ativa
PR,Empresa,Empresa Especializada,,INGÁ VIGILANCIA LTDA. - ME,braga@ingavigilancia.com.br,FRANCISCO BELTRÃO,PR,Outra Instalação,LTDA,Vigilância Patrimonial/Escolta Armada/Segurança Pessoal,Ativa
PR,Empresa,Empresa Especializada,,INGÁ VIGILANCIA LTDA. - ME,comercial4@ingavigilancia.com.br,CASCAVEL,PR,Outra Instalação,LTDA,Vigilância Patrimonial/Escolta Armada/Segurança Pessoal,Ativa
PR,Empresa,Empresa Especializada,8282615000160,INTERSEPT VIGILÂNCIA E SEGURANÇA LTDA,DIRETORIA@VALENTINASSESSORIA.COM.BR,CURITIBA,PR,Matriz,LTDA,Vigilância Patrimonial/Escolta Armada/Segurança Pessoal,Ativa
PR,Empresa,Empresa Especializada,4048628000118,INVIOLAVEL SEGURANÇA LTDA,GUARAPUAVA.SEGURANCA@INVIOLAVEL.COM,GUARAPUAVA,PR,Matriz,LTDA,Vigilância Patrimonial/Segurança Pessoal,Ativa
PR,Empresa,Empresa Especializada,2418955000199,J.H. EMPRESA DE VIGILÂNCIA EIRELI,JHVIGILANCIA@UOL.COM.BR,IBAITI,PR,Matriz,EIRELI,Vigilância Patrimonial,Ativa
PR,Empresa,Empresa Especializada,2418955000270,J.H. EMPRESA DE VIGILÂNCIA EIRELI,JHVIGILANCIA@UOL.COM.BR,WENCESLAU BRAZ,PR,Outra Instalação,LTDA,Vigilância Patrimonial,Ativa
PR,Empresa,Empresa Especializada,2418955000512,J.H. EMPRESA DE VIGILÂNCIA EIRELI,JHVIGILANCIA@UOL.COM.BR,FOZ DO IGUAÇU,PR,Outra Instalação,LTDA,Vigilância Patrimonial,Ativa
PR,Empresa,Empresa Especializada,7658074000169,JURISEG SEGURANÇA E VIGILÂNCIA LTDA,DIRETORIA@VALENTINASSESSORIA.COM.BR,PINHAIS,PR,Matriz,LTDA,Vigilância Patrimonial/Segurança Pessoal,Ativa
PR,Empresa,Empresa Especializada,15346080000109,KAMILLUS SEGURANCA LTDA.,kamillus@kamilluseventos.com.br,MARINGÁ,PR,Matriz,LTDA,Vigilância Patrimonial/Escolta Armada/Segurança Pessoal,Ativa
PR,Empresa,Empresa Especializada,10315566000166,KRAFT SEGURANÇA E VIGILÂNCIA LTDA,valentinassessoria@terra.com.br,CURITIBA,PR,Matriz,LTDA,Vigilância Patrimonial,Ativa
PR,Empresa,Empresa Especializada,17668343000121,KREMER SEGURANÇA PRIVADA LTDA.,diretoria@valentinassessoria.com.br,PONTA GROSSA,PR,Matriz,LTDA,Vigilância Patrimonial,Ativa
PR,Empresa,Empresa Especializada,5687436000114,LABRE CENTRO DE FORMAÇÃO DE VIGILANTES LTDA,LABRECURSOS@PURENET.COM.BR,FOZ DO IGUAÇU,PR,Matriz,LTDA,Curso de Formação,Ativa
PR,Empresa,Empresa Especializada,13050015000106,LAS SEGURANÇA LTDA - ME,ADEMIRPRADOLIMA@YAHOO.COM.BR,BANDEIRANTES,PR,Matriz,LTDA,Vigilância Patrimonial,Ativa
PR,Empresa,Empresa Especializada,10917510000181,LIDERSUL SEGURANCA PRIVADA LTDA.,GERENCIA@GRUPOLIDERSEG.COM.BR,SÃO JOSÉ DOS PINHAIS,PR,Matriz,LTDA,Vigilância Patrimonial/Escolta Armada,Ativa
PR,Empresa,Empresa Especializada,10364152000399,LINCE SEGURANÇA PATRIMONIAL LTDA - ME,ALEXANDRE.LOPES@LINCESEG.COM.BR,CURITIBA,PR,1a Filial na UF,LTDA,Vigilância Patrimonial/Segurança Pessoal,Ativa
PR,Empresa,Empresa Especializada,11579267000100,LINE FORT - DEFESA PATRIMONIAL E PESSOAL LTDA,LINEFORTT@SERCOMTEL.COM.BR,LONDRINA,PR,Matriz,LTDA,Vigilância Patrimonial,Ativa
PR,Empresa,Empresa Especializada,2833764000193,LOPAO CURSOS E FORMAÇAO DE VIGILANTES LTDA,LOPAO@LOPAOSEGURANCA.COM.BR,FOZ DO IGUAÇU,PR,Matriz,LTDA,Curso de Formação,Ativa
PR,Empresa,Empresa Especializada,86780871000190,LOPAO VIGILANCIA E SEGURANÇA INDUSTRIAL E COMERCIAL LTDA,LOPAO@LOPAOSEGURANCA.COM.BR,FOZ DO IGUAÇU,PR,Matriz,LTDA,Vigilância Patrimonial,Ativa
PR,Empresa,Empresa Especializada,63006084000603,LOYAL SERVICOS DE VIGILANCIA EIRELI,essp@essp.com.br,CURITIBA,PR,1a Filial na UF,EIRELI,Vigilância Patrimonial,Ativa
PR,Empresa,Empresa Especializada,6314957000199,LUCAS SEGURANCA LTDA,LUCAS.SEGURANCA@HOTMAIL.COM,ARAPONGAS,PR,Matriz,LTDA,Vigilância Patrimonial,Ativa
PR,Empresa,Empresa Especializada,2035992000118,LYNX VIGILANCIA E SEGURANÇA LTDA,VALENTINASSESSORIA@TERRA.COM.BR,CURITIBA,PR,Matriz,LTDA,Vigilância Patrimonial/Escolta Armada/Segurança Pessoal,Ativa
PR,Empresa,Empresa Especializada,15562375000112,MAC VIGILANCIA E SEGURANÇA PATRIMONIAL LTDA,mariap_lima@yahoo.com.br,LONDRINA,PR,Matriz,LTDA,Vigilância Patrimonial/Segurança Pessoal,Ativa
PR,Empresa,Empresa Especializada,77998912000129,MASTER VIGILANCIA ESPECIALIZADA LTDA,diretoria@valentinassessoria.com.br,CURITIBA,PR,Matriz,LTDA,Vigilância Patrimonial/Escolta Armada/Segurança Pessoal,Ativa
PR,Empresa,Empresa Especializada,,MASTER VIGILANCIA ESPECIALIZADA LTDA,VALENTINASSESSORIA@TERRA.COM.BR,LONDRINA,PR,Outra Instalação,LTDA,Vigilância Patrimonial/Escolta Armada/Segurança Pessoal,Ativa
PR,Empresa,Empresa Especializada,,MASTER VIGILANCIA ESPECIALIZADA LTDA,OPERACIONAL@MASTERCD.COM.BR,PONTA GROSSA,PR,Outra Instalação,LTDA,Vigilância Patrimonial/Escolta Armada/Segurança Pessoal,Ativa
PR,Empresa,Empresa Especializada,,MASTER VIGILANCIA ESPECIALIZADA LTDA,OPERACIONAL@MASTERCD.COM.BR,MARINGÁ,PR,Outra Instalação,LTDA,Vigilância Patrimonial/Escolta Armada/Segurança Pessoal,Ativa
PR,Empresa,Empresa Especializada,,MASTER VIGILANCIA ESPECIALIZADA LTDA,MASTER.VIGILANCIA@TERRA.COM.BR,CASCAVEL,PR,Outra Instalação,LTDA,Vigilância Patrimonial/Escolta Armada/Segurança Pessoal,Ativa
PR,Empresa,Empresa Especializada,10304032000134,MATEUS SEGURANÇA LTDA - ME,tiago@innovamonitoramento.com.br,CASCAVEL,PR,Matriz,LTDA,Vigilância Patrimonial,Ativa
PR,Empresa,Empresa Especializada,11004755000180,MAXIMUS VIGILANCIA E SEGURANÇA LTDA,VALENTINASSESSORIA@TERRA.COM.BR,CURITIBA,PR,Matriz,LTDA,Vigilância Patrimonial/Escolta Armada,Ativa
PR,Empresa,Empresa Especializada,23764146000109,MAXORGANI SEGURANÇA PRIVADA LTDA - ME,maximo.guarapuava@gmail.com,GUARAPUAVA,PR,Matriz,LTDA,Vigilância Patrimonial/Escolta Armada/Segurança Pessoal,Ativa
PR,Empresa,Empresa Especializada,14182991000185,MEGATRONICK VIGILÂNCIA ESPECIALIZADA LTDA,VALENTINASSESSORIA@TERRA.COM.BR,PINHAIS,PR,Matriz,LTDA,Vigilância Patrimonial,Ativa
PR,Empresa,Empresa Especializada,75092593000405,METROPOLITANA VIGILÂNCIA COMERCIAL E INDUSTRIAL LTDA,cleci.pagnussatti@orsegups.com.br,CASCAVEL,PR,Filial,LTDA,Vigilância Patrimonial/Escolta Armada/Segurança Pessoal,Ativa
PR,Empresa,Empresa Especializada,75092593000162,METROPOLITANA VIGILÂNCIA COMERCIAL E INDUSTRIAL LTDA,LAURO.RAMOS@ORSEGUPS.COM.BR,CURITIBA,PR,Matriz,LTDA,Vigilância Patrimonial/Escolta Armada/Segurança Pessoal,Ativa
PR,Empresa,Empresa Especializada,18461088000104,MINOTAURO SERVIÇOS DE SEGURANÇA E VIGILÂNCIA EIRELI - ME,minotauroseguranca@outlook.com,SANTA TEREZA DO OESTE,PR,Matriz,EIRELI,Vigilância Patrimonial,Ativa
PR,Empresa,Empresa Especializada,14849820000167,MODENA SEGURANCA PRIVADA LTDA,MODENA@SERCOMTEL.COM.BR,LONDRINA,PR,Matriz,LTDA,Vigilância Patrimonial,Ativa
PR,Empresa,Empresa Especializada,57273211000891,MULT SERVICE VIGILANCIA LTDA,helio@multservice.com.br,CURITIBA,PR,1a Filial na UF,LTDA,Vigilância Patrimonial,Ativa
PR,Empresa,Empresa Especializada,2314198000103,MUNDISEG VIGILÂNCIA LTDA,diretoria@valentinassessoria.com.br,CURITIBA,PR,Matriz,LTDA,Vigilância Patrimonial,Ativa
PR,Empresa,Empresa Especializada,1520764000251,NETUNO VIGILANCIA E SEGURANÇA PRIVADA EIREL ME,comercial@grupoccm.com.br,SÃO JOSÉ DOS PINHAIS,PR,1a Filial na UF,LTDA,Vigilância Patrimonial,Ativa
PR,Empresa,Empresa Especializada,10852997000161,ONDREPSB PR SISTEMAS DE SEGURANÇA LTDA,GESPMATRIZ@ONDREPSB.COM.BR,CURITIBA,PR,Matriz,LTDA,Vigilância Patrimonial/Escolta Armada/Segurança Pessoal,Ativa
PR,Empresa,Empresa Especializada,,ONSEG SERVIÇOS DE VIGILANCIA E SEGURANÇA LTDA,ENTRERIOS@GRUPOZANARDO.COM.BR,GUARAPUAVA,PR,Outra Instalação,LTDA,Vigilância Patrimonial/Segurança Pessoal,Ativa
PR,Empresa,Empresa Especializada,,ONDREPSB PR SISTEMAS DE SEGURANÇA LTDA,REGIONALLONDRINA@ONDREPSB.COM.BR,LONDRINA,PR,Outra Instalação,LTDA,Vigilância Patrimonial/Escolta Armada/Segurança Pessoal,Ativa
PR,Empresa,Empresa Especializada,83411025007975,ONSEG SERVIÇOS DE VIGILANCIA E SEGURANÇA LTDA,OPERACIONAL@GRUPOZANARDO.COM.BR,CASCAVEL,PR,1a Filial na UF,LTDA,Vigilância Patrimonial/Segurança Pessoal,Ativa
PR,Empresa,Empresa Especializada,11009550000198,ORPAS ORGANIZAÇÃO PARANAENSE DE SEGURANÇA LTDA,orpas.seg@hotmail.com,CURITIBA,PR,Matriz,LTDA,Vigilância Patrimonial,Ativa
PR,Empresa,Empresa Especializada,13749888000101,OSTENSEG SEGURANÇA E VIGILÂNCIA LTDA,VALENTINASSESSORIA@TERRA.COM.BR,CURITIBA,PR,Matriz,LTDA,Vigilância Patrimonial/Segurança Pessoal,Ativa
PR,Empresa,Empresa Especializada,6110377000180,P.P.S. SERVIÇOS DE SEGURANÇA LTDA,PPS_SERVICOSDESEGURANCA@HOTMAIL.COM,PONTA GROSSA,PR,Matriz,LTDA,Vigilância Patrimonial,Ativa
PR,Empresa,Empresa Especializada,5948378000135,PALOTINA OESTE SEGURANÇA PRIVADA LTDA,DIRETORIA@VALENTINASSESSORIA.COM.BR,COLOMBO,PR,Matriz,EIRELI,Vigilância Patrimonial/Escolta Armada/Segurança Pessoal,Ativa
PR,Empresa,Empresa Especializada,80916406000158,PCT CENTRO DE TREINAMENTO SS LTDA,PCTTREINAMENTO@SERCOMTEL.COM.BR,LONDRINA,PR,Matriz,LTDA,Curso de Formação,Ativa
PR,Empresa,Empresa Especializada,86345000100,PERSONAL SECURITY CURSOS DE SEGURANÇA LTDA,DIRETORIA@VALENTINASSESSORIA.COM.BR,CURITIBA,PR,Matriz,LTDA,Curso de Formação,Ativa
PR,Empresa,Empresa Especializada,25043876000146,PFEFFER & MACHADO SEGURANCA PRIVADA LTDA.,comercial@grupopm.com.br,PARANAGUÁ,PR,Matriz,LTDA,Vigilância Patrimonial,Ativa
PR,Empresa,Empresa Especializada,18133588000117,PLS VIGILÂNCIA E SEGURANÇA LTDA,diretoria@valentinassessoria.com.br,CURITIBA,PR,Matriz,LTDA,Vigilância Patrimonial,Ativa
PR,Empresa,Empresa Especializada,73946238000188,POLISERVICE SISTEMAS DE SEGURANÇA S/A,DIRETORIA@VALENTINASSESSORIA.COM.BR,PINHAIS,PR,Matriz,S/A de Capital Fechado,Vigilância Patrimonial/Escolta Armada/Segurança Pessoal,Ativa
PR,Empresa,Empresa Especializada,,POLISERVICE SISTEMAS DE SEGURANÇA S/A,LONDRINA@GRUPOPOLI.COM.BR,LONDRINA,PR,Outra Instalação,LTDA,Vigilância Patrimonial/Escolta Armada/Segurança Pessoal,Ativa
PR,Empresa,Empresa Especializada,7606561000188,PORTICO VIGILANCIA E SEGURANÇA PRIVADA-EIRELI,PORTICOSEGURANCA@HOTMAIL.COM,CURITIBA,PR,Matriz,EIRELI,Vigilância Patrimonial,Ativa
PR,Empresa,Empresa Especializada,11487144000130,POSITRONIC - SEGURANCA E VIGILANCIA LTDA - ME,seglider2@hotmail.com,TELÊMACO BORBA,PR,Matriz,LTDA,Vigilância Patrimonial,Ativa
PR,Empresa,Empresa Especializada,17249507000186,PRADA SEGURANÇA PRIVADA LTDA - EPP,PRADASEGURANCA@OUTLOOK.COM,LOANDA,PR,Matriz,LTDA,Vigilância Patrimonial,Ativa
PR,Empresa,Empresa Especializada,2906848000100,PRESTSEG VIGILANCIA LTDA.,benedito@gruposervipol.com.br,UMUARAMA,PR,Matriz,LTDA,Vigilância Patrimonial,Ativa
PR,Empresa,Empresa Especializada,,PRESTSEG VIGILANCIA LTDA.,benedito@gruposervipol.com.br,UMUARAMA,PR,Outra Instalação,LTDA,Vigilância Patrimonial,Ativa
PR,Empresa,Empresa Especializada,116506000594,PROFORTE SA TRANSPORTE DE VALORES,MOISES.RIBEIRO@PROTEGE.COM.BR,CURITIBA,PR,1a Filial na UF,S/A de Capital Fechado,Vigilância Patrimonial/Transporte de Valores/Escolta Armada/Segurança Pessoal,Ativa
PR,Empresa,Empresa Especializada,116506000675,PROFORTE SA TRANSPORTE DE VALORES,MOISES.RIBEIRO@PROTEGE.COM.BR,CASCAVEL,PR,Filial,S/A de Capital Fechado,Vigilância Patrimonial/Transporte de Valores/Escolta Armada/Segurança Pessoal,Ativa
PR,Empresa,Empresa Especializada,116506000756,PROFORTE SA TRANSPORTE DE VALORES,MOISES.RIBEIRO@PROTEGE.COM.BR,FOZ DO IGUAÇU,PR,Filial,S/A de Capital Fechado,Vigilância Patrimonial/Transporte de Valores/Escolta Armada/Segurança Pessoal,Ativa
PR,Empresa,Empresa Especializada,116506000837,PROFORTE SA TRANSPORTE DE VALORES,MOISES.RIBEIRO@PROTEGE.COM.BR,GUARAPUAVA,PR,Filial,S/A de Capital Fechado,Vigilância Patrimonial/Transporte de Valores/Escolta Armada/Segurança Pessoal,Ativa
PR,Empresa,Empresa Especializada,116506000918,PROFORTE SA TRANSPORTE DE VALORES,MOISES.RIBEIRO@PROTEGE.COM.BR,LONDRINA,PR,Filial,S/A de Capital Fechado,Vigilância Patrimonial/Transporte de Valores/Escolta Armada/Segurança Pessoal,Ativa
PR,Empresa,Empresa Especializada,116506001051,PROFORTE SA TRANSPORTE DE VALORES,MOISES.RIBEIRO@PROTEGE.COM.BR,MARINGÁ,PR,Filial,S/A de Capital Fechado,Vigilância Patrimonial/Transporte de Valores/Escolta Armada/Segurança Pessoal,Ativa
PR,Empresa,Empresa Especializada,116506001132,PROFORTE SA TRANSPORTE DE VALORES,MOISES.RIBEIRO@PROTEGE.COM.BR,PARANAGUÁ,PR,Filial,S/A de Capital Fechado,Vigilância Patrimonial/Transporte de Valores/Escolta Armada/Segurança Pessoal,Ativa
PR,Empresa,Empresa Especializada,4429584000419,PROGUARDA VIGILANCIA E SEGURANÇA LTDA,DAIANA.HERMES@PROGUARDA.COM.BR,LONDRINA,PR,1a Filial na UF,LTDA,Vigilância Patrimonial,Ativa
PR,Empresa,Empresa Especializada,17428731008110,PROSEGUR BRASIL S/A TRANSPORTADORA DE VALORES E SEGURANÇA,RENATO.DURGANTE@PROSEGUR.COM,CURITIBA,PR,1a Filial na UF,S/A de Capital Fechado,Vigilância Patrimonial/Transporte de Valores/Escolta Armada/Segurança Pessoal,Ativa
PR,Empresa,Empresa Especializada,17428731008209,PROSEGUR BRASIL S/A TRANSPORTADORA DE VALORES E SEGURANÇA,RENATO.DURGANTE@PROSEGUR.COM,CASCAVEL,PR,Filial,S/A de Capital Fechado,Vigilância Patrimonial/Transporte de Valores/Escolta Armada/Segurança Pessoal,Ativa
PR,Empresa,Empresa Especializada,17428731008381,PROSEGUR BRASIL S/A TRANSPORTADORA DE VALORES E SEGURANÇA,RENATO.DURGANTE@PROSEGUR.COM,FOZ DO IGUAÇU,PR,Filial,S/A de Capital Fechado,Vigilância Patrimonial/Transporte de Valores/Escolta Armada/Segurança Pessoal,Ativa
PR,Empresa,Empresa Especializada,17428731008462,PROSEGUR BRASIL S/A TRANSPORTADORA DE VALORES E SEGURANÇA,LUIZ.BARTH@PROSEGUR.COM,LONDRINA,PR,Filial,S/A de Capital Fechado,Vigilância Patrimonial/Transporte de Valores/Escolta Armada/Segurança Pessoal,Ativa
PR,Empresa,Empresa Especializada,6297793000139,PROSIGA VIGILANCIA E SEGURANCA PATRIMONIAL LTDA,CONTRATOS@PROSIGAVIGILANCIA.COM.BR,LONDRINA,PR,Matriz,LTDA,Vigilância Patrimonial/Escolta Armada/Segurança Pessoal,Ativa
PR,Empresa,Empresa Especializada,117419000128,PROTEÇÃO VIGILANCIA PATRIMONIAL E INDUSTRIAL LTDA,PROTECAO@VIGILANCIAPROTECAO.COM.BR,SAUDADE DO IGUAÇU,PR,Matriz,LTDA,Vigilância Patrimonial,Ativa
PR,Empresa,Empresa Especializada,3568165000152,PROTSEG SEGURANÇA E VIGILÂNCIA LTDA.,diretoria@valentinassessoria.com.br,CASTRO,PR,Matriz,LTDA,Vigilância Patrimonial,Ativa
PR,Empresa,Empresa Especializada,10348059000129,PROVIGILANCIA SEGURANÇA PRIVADA LTDA,DIRETORIA@VALENTINASSESSORIA.COM.BR,PONTA GROSSA,PR,Matriz,LTDA,Vigilância Patrimonial,Ativa
PR,Empresa,Empresa Especializada,18210751000106,PRS SEGURANÇA LTDA - ME,contato@grupotoni.com.br,MARINGÁ,PR,Matriz,LTDA,Vigilância Patrimonial,Ativa
PR,Empresa,Empresa Especializada,3495870000177,QUALISEG SEGURANÇA E VIGILANCIA LTDA,diretoria@valentinassessoria.com.br,CAMPO LARGO,PR,Matriz,LTDA,Vigilância Patrimonial,Ativa
PR,Empresa,Empresa Especializada,9814232000158,REINFORCE VIGILANCIA E SEGURANÇA LTDA.,JESSICA@GRUPOREINFORCE.COM.BR,LONDRINA,PR,Matriz,LTDA,Vigilância Patrimonial,Ativa
PR,Empresa,Empresa Especializada,13286027000134,RIBEIRO SEGURANÇA E VIGILÂNCIA DO BRASIL LTDA,diretoria@valentinassessoria.com.br,CURITIBA,PR,Matriz,LTDA,Vigilância Patrimonial,Ativa
PR,Empresa,Empresa Especializada,1850613000180,ROSSIL SEGURANÇA E VIGILÂNCIA LTDA.,OPERACIONAL@ROSSILSEGURANCA.COM.BR,MARINGÁ,PR,Matriz,LTDA,Vigilância Patrimonial,Ativa
PR,Empresa,Empresa Especializada,5040959000174,ROTAS SEGURANÇA E VIGILANCIA LTDA,DIRETORIA@VALENTINASSESSORIA.COM.BR,TELÊMACO BORBA,PR,Matriz,LTDA,Vigilância Patrimonial,Ativa
PR,Empresa,Empresa Especializada,87060331000286,RUDDER SEGURANÇA LTDA,RUDDER@RUDDER.COM.BR,CURITIBA,PR,1a Filial na UF,LTDA,Vigilância Patrimonial/Escolta Armada/Segurança Pessoal,Ativa
PR,Empresa,Empresa Especializada,4801623000114,S PRADO - CENTRO DE TREINAMENTOS E FORMACAO DE VIGILANTES EIRELI - EPP,CONTATO@SPRADOVIGILANTES.COM.BR,CASCAVEL,PR,Matriz,EIRELI,Curso de Formação,Ativa
PR,Empresa,Empresa Especializada,22226700000131,S.P.I. SEGURANÇA PATRIMONIAL INTELIGENTE EIRELI - ME,MARIAP_LIMA@YAHOO.COM.BR,MAUÁ DA SERRA,PR,Matriz,EIRELI,Vigilância Patrimonial,Ativa
PR,Empresa,Empresa Especializada,85446813000162,SABER VIGILANCIA S/S LTDA,SABERVIGILANCIA@GMAIL.COM,ROLÂNDIA,PR,Matriz,LTDA,Vigilância Patrimonial,Ativa
PR,Empresa,Empresa Especializada,11770785000106,SANT SEGURANÇA - ME - EIRELI,SANT_SEGURANCA@HOTMAIL.COM,FRANCISCO BELTRÃO,PR,Matriz,EIRELI,Vigilância Patrimonial,Ativa
PR,Empresa,Empresa Especializada,,SANT SEGURANÇA - ME - EIRELI,SANT_SEGURANCA@HOTMAIL.COM,TOLEDO,PR,Outra Instalação,EIRELI,Vigilância Patrimonial,Ativa
PR,Empresa,Empresa Especializada,11643060000149,SANTA PAULA SEGURANÇA PRIVADA LTDA ME,SANTAPAULAALARMES@GMAIL.COM,PONTA GROSSA,PR,Matriz,LTDA,Vigilância Patrimonial,Ativa
PR,Empresa,Empresa Especializada,8947128000250,SANTO E BUENO VIGILANCIA E SEGURANÇA PRIVADA LTDA,deiselorenzi@loccont.com.br,CASCAVEL,PR,1a Filial na UF,LTDA,Vigilância Patrimonial,Ativa
PR,Empresa,Empresa Especializada,4013487000106,SCHLLEMER SEGURANÇA LTDA ME,ALARMES@CREAPR.ORG.BR,GUAÍRA,PR,Matriz,LTDA,Vigilância Patrimonial,Ativa
PR,Empresa,Empresa Especializada,3260209000182,SCORPION SERVIÇOS DE VIGILANCIA LTDA - EPP,DIRETORIA@VALENTINASSESSORIA.COM.BR,CURITIBA,PR,Matriz,LTDA,Vigilância Patrimonial,Ativa
PR,Empresa,Empresa Especializada,7820546000138,SCOUTA SEGURANÇA 24 HORAS LTDA,scoutaleocadio@hotmail.com,UMUARAMA,PR,Matriz,LTDA,Vigilância Patrimonial,Ativa
PR,Empresa,Empresa Especializada,332087000951,SECURITY SEGURANÇA LTDA,NELSON.ADRIANO@SOUSECURITY.COM.BR,CURITIBA,PR,1a Filial na UF,LTDA,Vigilância Patrimonial,Ativa
PR,Empresa,Empresa Especializada,18764421000154,SEGBLUE SEGURANCA PRIVADA EIRELI,wilson.teixeira@segblue.com,PARANAGUÁ,PR,Matriz,EIRELI,Vigilância Patrimonial,Ativa
PR,Empresa,Empresa Especializada,6184802000185,SEGLINE SEGURANÇA E VIGILANCIA LTDA,DIRETORIA@VALENTINASSESSORIA.COM.BR,CURITIBA,PR,Matriz,LTDA,Vigilância Patrimonial/Segurança Pessoal,Ativa
PR,Empresa,Empresa Especializada,11933418000178,SEGPLUS SISTEMAS DE SEGURANÇA EIRELI,DIRETORIA@VALENTINASSESSORIA.COM.BR,CURITIBA,PR,Matriz,EIRELI,Vigilância Patrimonial/Escolta Armada/Segurança Pessoal,Ativa
PR,Empresa,Empresa Especializada,,SEGPLUS SISTEMAS DE SEGURANÇA EIRELI,VALENTINASSESSORIA@TERRA.COM.BR,LONDRINA,PR,Outra Instalação,EIRELI,Vigilância Patrimonial/Escolta Armada/Segurança Pessoal,Ativa
PR,Empresa,Empresa Especializada,,LAS SEGURANÇA LTDA - ME,mariap_lima@yahoo.com.br,PATO BRANCO,PR,Outra Instalação,LTDA,Vigilância Patrimonial,Ativa
PR,Empresa,Empresa Especializada,11454062000190,SENTICOM SEGURANÇA E VIGILÂNCIA LTDA,FINANCEIRO@SENTICOM.COM.BR,CURITIBA,PR,Matriz,LTDA,Vigilância Patrimonial/Escolta Armada/Segurança Pessoal,Ativa
PR,Empresa,Empresa Especializada,8406147000198,SEPTRON VIGILANCIA LTDA.,SEPTRON@SEPTRON.COM.BR,CURITIBA,PR,Matriz,LTDA,Vigilância Patrimonial,Ativa
PR,Empresa,Empresa Especializada,9471697000153,SERTSEG SEGURANÇA PATRIMONIAL LTDA,ADEMIRPRADOLIMA@YAHOO.COM.BR,SERTANÓPOLIS,PR,Matriz,LTDA,Vigilância Patrimonial,Ativa
PR,Empresa,Empresa Especializada,,SERTSEG SEGURANÇA PATRIMONIAL LTDA,mariap_lima@yahoo.com.br,PORECATU,PR,Outra Instalação,LTDA,Vigilância Patrimonial,Ativa
PR,Empresa,Empresa Especializada,,PROTEÇÃO VIGILANCIA PATRIMONIAL E INDUSTRIAL LTDA,protecao@vigilanciaprotecao.com.br,SAUDADE DO IGUAÇU,PR,Outra Instalação,LTDA,Vigilância Patrimonial,Ativa
PR,Empresa,Empresa Especializada,8317759000104,SINGER VIGILÂNCIA E SEGURANÇA LTDA.,diretoria@valentinassessoria.com.br,CURITIBA,PR,Matriz,LTDA,Vigilância Patrimonial,Ativa
PR,Empresa,Empresa Especializada,4179738000119,SISTEMARE SEGURANÇA E VIGILÂNCIA EIRELI,diretoria@valentinassessoria.com.br,CURITIBA,PR,Matriz,EIRELI,Vigilância Patrimonial,Ativa
PR,Empresa,Empresa Especializada,15136084000162,SK CENTRO DE TREINAMENTOS LTDA-ME,wellington.gomes@sksis.com.br,CURITIBA,PR,Matriz,LTDA,Curso de Formação,Ativa
PR,Empresa,Empresa Especializada,14143759000138,SOARES SEGURANÇA PRIVADA LTDA. - ME,soares-seguranca@hotmail.com,PARANAVAÍ,PR,Matriz,LTDA,Vigilância Patrimonial/Escolta Armada,Ativa
PR,Empresa,Empresa Especializada,,SOARES SEGURANÇA PRIVADA LTDA. - ME,soares-seguranca@hotmail.com,NOVA ESPERANÇA,PR,Outra Instalação,LTDA,Vigilância Patrimonial/Escolta Armada,Ativa
PR,Empresa,Empresa Especializada,,SEGLINE SEGURANÇA E VIGILANCIA LTDA,DIRETORIA@VALENTINASSESSORIA.COM.BR,CURITIBA,PR,Outra Instalação,LTDA,Vigilância Patrimonial/Segurança Pessoal,Ativa
PR,Empresa,Empresa Especializada,,FIEL VIGILANCIA E SEGURANÇA EIRELI,apolinnario2005@gmail.com,CURITIBA,PR,Outra Instalação,EIRELI,Vigilância Patrimonial/Escolta Armada/Segurança Pessoal,Ativa
PR,Empresa,Empresa Especializada,,FTO SEGURANÇA PATRIMONIAL LTDA-ME,rosivalldo_silva@hotmail.com,CASCAVEL,PR,Outra Instalação,LTDA,Vigilância Patrimonial/Escolta Armada,Ativa
PR,Empresa,Empresa Especializada,7718423000190,ROUTE-SEGURANÇA E VIGILANCIA LTDA,VIGILANCIA1@ROUTESEGURANCA.COM.BR,ARAPONGAS,PR,Matriz,LTDA,Vigilância Patrimonial/Segurança Pessoal,Ativa
PR,Empresa,Empresa Especializada,,SOARES SEGURANÇA PRIVADA LTDA. - ME,soares-seguranca@hotmail.com,PARAÍSO DO NORTE,PR,Outra Instalação,LTDA,Vigilância Patrimonial/Escolta Armada,Ativa
